"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596089509;"30/07/2020 06:11:49";0;13.94256;3
1596089539;"30/07/2020 06:12:19";0;13.97342;3
1596089569;"30/07/2020 06:12:49";0;13.99094;3
1596089599;"30/07/2020 06:13:19";0;13.98713;3
1596089629;"30/07/2020 06:13:49";0;13.95323;3
1596089659;"30/07/2020 06:14:19";0;13.93303;3
1596089689;"30/07/2020 06:14:49";0;13.95323;3
1596089719;"30/07/2020 06:15:19";0;13.98104;3
1596089749;"30/07/2020 06:15:49";0;13.99361;3
1596089779;"30/07/2020 06:16:19";0;13.97913;3
1596089809;"30/07/2020 06:16:49";0;13.93951;3
1596089839;"30/07/2020 06:17:19";0;13.92465;3
1596089869;"30/07/2020 06:17:49";0;13.93875;3
1596089899;"30/07/2020 06:18:19";0;13.97685;3
1596089929;"30/07/2020 06:18:49";0;14.00428;3
1596089959;"30/07/2020 06:19:19";0;13.98713;3
1596089989;"30/07/2020 06:19:49";0;13.94065;3
1596090019;"30/07/2020 06:20:19";0;13.58632;3
1596090049;"30/07/2020 06:20:49";0;13.12988;3
1596090079;"30/07/2020 06:21:19";0;13.29295;3
1596090109;"30/07/2020 06:21:49";0;13.4846;3
1596090139;"30/07/2020 06:22:19";0;13.59166;3
1596090169;"30/07/2020 06:22:49";0;13.66367;3
1596090199;"30/07/2020 06:23:19";0;13.72844;3
1596090229;"30/07/2020 06:23:49";0;13.76425;3
1596090259;"30/07/2020 06:24:19";0;13.79359;3
1596090289;"30/07/2020 06:24:49";0;13.8134;3
1596090319;"30/07/2020 06:25:19";0;13.79778;3
1596090349;"30/07/2020 06:25:49";0;13.78101;3
1596090379;"30/07/2020 06:26:19";0;13.78254;3
1596090409;"30/07/2020 06:26:49";0;13.81073;3
1596090439;"30/07/2020 06:27:19";0;13.83359;3
1596090469;"30/07/2020 06:27:49";0;13.82178;3
1596090499;"30/07/2020 06:28:19";0;13.7833;3
1596090529;"30/07/2020 06:28:49";0;13.75549;3
1596090559;"30/07/2020 06:29:19";0;13.76882;3
1596090589;"30/07/2020 06:29:49";0;13.80692;3
1596090619;"30/07/2020 06:30:19";0;13.83359;3
1596090649;"30/07/2020 06:30:49";0;13.83397;3
1596090679;"30/07/2020 06:31:19";0;13.80883;3
1596090709;"30/07/2020 06:31:49";0;13.79473;3
1596090739;"30/07/2020 06:32:19";0;13.80349;3
1596090769;"30/07/2020 06:32:49";0;13.82864;3
1596090799;"30/07/2020 06:33:19";0;13.84121;3
1596090829;"30/07/2020 06:33:49";0;13.82483;3
1596090859;"30/07/2020 06:34:19";0;13.79016;3
1596090889;"30/07/2020 06:34:49";0;13.77873;3
1596090919;"30/07/2020 06:35:19";0;13.80044;3
1596090949;"30/07/2020 06:35:49";0;13.82331;3
1596090979;"30/07/2020 06:36:19";0;13.81911;3
1596091009;"30/07/2020 06:36:49";0;13.79511;3
1596091039;"30/07/2020 06:37:19";0;13.78368;3
1596091069;"30/07/2020 06:37:49";0;13.80197;3
1596091099;"30/07/2020 06:38:19";0;13.82826;3
1596091129;"30/07/2020 06:38:49";0;13.83816;3
1596091159;"30/07/2020 06:39:19";0;13.82559;3
1596091189;"30/07/2020 06:39:49";0;13.82102;3
1596091219;"30/07/2020 06:40:19";0;13.83626;3
1596091249;"30/07/2020 06:40:49";0;13.85378;3
1596091280;"30/07/2020 06:41:20";0;13.85188;3
1596091309;"30/07/2020 06:41:49";0;13.84807;3
1596091339;"30/07/2020 06:42:19";0;13.85493;3
1596091369;"30/07/2020 06:42:49";0;13.87969;3
1596091399;"30/07/2020 06:43:19";0;13.88731;3
1596091429;"30/07/2020 06:43:49";0;13.86522;3
1596091459;"30/07/2020 06:44:19";0;13.84083;3
1596091489;"30/07/2020 06:44:49";0;13.82597;3
1596091519;"30/07/2020 06:45:19";0;13.83359;3
1596091549;"30/07/2020 06:45:49";0;13.84693;3
1596091579;"30/07/2020 06:46:19";0;13.84655;3
1596091609;"30/07/2020 06:46:49";0;13.84731;3
1596091639;"30/07/2020 06:47:19";0;13.8595;3
1596091669;"30/07/2020 06:47:49";0;13.88465;3
1596091699;"30/07/2020 06:48:19";0;13.88846;3
1596091729;"30/07/2020 06:48:49";0;13.86559;3
1596091759;"30/07/2020 06:49:19";0;13.83473;3
1596091789;"30/07/2020 06:49:49";0;13.81949;3
1596091819;"30/07/2020 06:50:19";0;13.83473;3
1596091849;"30/07/2020 06:50:49";0;13.87779;3
1596091879;"30/07/2020 06:51:19";0;13.91055;3
1596091909;"30/07/2020 06:51:49";0;13.81187;3
1596091939;"30/07/2020 06:52:19";0;13.27581;3
1596091969;"30/07/2020 06:52:49";0;13.23656;3
1596091999;"30/07/2020 06:53:19";0;13.46669;3
1596092029;"30/07/2020 06:53:49";0;13.5928;3
1596092059;"30/07/2020 06:54:19";0;13.65985;3
1596092089;"30/07/2020 06:54:49";0;13.68957;3
1596092119;"30/07/2020 06:55:19";0;13.73529;3
1596092149;"30/07/2020 06:55:49";0;13.77035;3
1596092179;"30/07/2020 06:56:19";0;13.79359;3
1596092209;"30/07/2020 06:56:49";0;13.8153;3
1596092239;"30/07/2020 06:57:19";0;13.83092;3
1596092269;"30/07/2020 06:57:49";0;13.84464;3
1596092299;"30/07/2020 06:58:19";0;13.84997;3
1596092329;"30/07/2020 06:58:49";0;13.85645;3
1596092359;"30/07/2020 06:59:19";0;13.86217;3
1596092389;"30/07/2020 06:59:49";0;13.87207;3
1596092419;"30/07/2020 07:00:19";0;13.87779;3
1596092449;"30/07/2020 07:00:49";0;13.8816;3
1596092479;"30/07/2020 07:01:19";0;13.88046;3
1596092509;"30/07/2020 07:01:49";0;13.88426;3
1596092539;"30/07/2020 07:02:19";0;13.91817;3
1596092569;"30/07/2020 07:02:49";0;14.22069;3
1596092599;"30/07/2020 07:03:19";0;14.34756;3
1596092629;"30/07/2020 07:03:49";0;14.40166;3
1596092659;"30/07/2020 07:04:19";0;14.42681;3
1596092689;"30/07/2020 07:04:49";0;14.30527;3
1596092719;"30/07/2020 07:05:19";0;14.10753;3
1596092749;"30/07/2020 07:05:49";0;13.97266;3
1596092779;"30/07/2020 07:06:19";0;13.88388;3
1596092809;"30/07/2020 07:06:49";0;13.82102;3
1596092839;"30/07/2020 07:07:19";0;13.78063;3
1596092869;"30/07/2020 07:07:49";0;13.76006;3
1596092899;"30/07/2020 07:08:19";0;13.73263;3
1596092929;"30/07/2020 07:08:49";0;13.69948;3
1596092959;"30/07/2020 07:09:19";0;13.70786;3
1596092989;"30/07/2020 07:09:49";0;13.72577;3
1596093019;"30/07/2020 07:10:19";0;13.72501;3
1596093049;"30/07/2020 07:10:49";0;13.69872;3
1596093079;"30/07/2020 07:11:19";0;13.65109;3
1596093109;"30/07/2020 07:11:49";0;13.62442;3
1596093139;"30/07/2020 07:12:19";0;13.61642;3
1596093169;"30/07/2020 07:12:49";0;13.61871;3
1596093199;"30/07/2020 07:13:19";0;13.63014;3
1596093229;"30/07/2020 07:13:49";0;13.63395;3
1596093259;"30/07/2020 07:14:19";0;13.63319;3
1596093289;"30/07/2020 07:14:49";0;13.63623;3
1596093319;"30/07/2020 07:15:19";0;13.65033;3
1596093349;"30/07/2020 07:15:49";0;13.66862;3
1596093379;"30/07/2020 07:16:19";0;13.67472;3
1596093409;"30/07/2020 07:16:49";0;13.66595;3
1596093439;"30/07/2020 07:17:19";0;13.65071;3
1596093469;"30/07/2020 07:17:49";0;13.65071;3
1596093499;"30/07/2020 07:18:19";0;13.64919;3
1596093529;"30/07/2020 07:18:49";0;13.66252;3
1596093559;"30/07/2020 07:19:19";0;13.6709;3
1596093589;"30/07/2020 07:19:49";0;13.66824;3
1596093619;"30/07/2020 07:20:19";0;13.67509;3
1596093649;"30/07/2020 07:20:49";0;13.66747;3
1596093679;"30/07/2020 07:21:19";0;13.69796;3
1596093709;"30/07/2020 07:21:49";0;13.74634;3
1596093739;"30/07/2020 07:22:19";0;13.78482;3
1596093769;"30/07/2020 07:22:49";0;13.78749;3
1596093799;"30/07/2020 07:23:19";0;13.7894;3
1596093829;"30/07/2020 07:23:49";0;13.39354;3
1596093859;"30/07/2020 07:24:19";0;12.97139;3
1596093889;"30/07/2020 07:24:49";0;13.13255;3
1596093919;"30/07/2020 07:25:19";0;13.312;3
1596093949;"30/07/2020 07:25:49";0;13.44154;3
1596093979;"30/07/2020 07:26:19";0;13.48993;3
1596094009;"30/07/2020 07:26:49";0;13.51888;3
1596094039;"30/07/2020 07:27:19";0;13.55356;3
1596094069;"30/07/2020 07:27:49";0;13.57718;3
1596094099;"30/07/2020 07:28:19";0;13.57184;3
1596094129;"30/07/2020 07:28:49";0;13.55165;3
1596094159;"30/07/2020 07:29:19";0;13.53527;3
1596094189;"30/07/2020 07:29:49";0;13.51774;3
