"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596085549;"30/07/2020 05:05:49";0;968193.1;3
1596085579;"30/07/2020 05:06:19";0;968196;3
1596085609;"30/07/2020 05:06:49";0;968198.9;3
1596085639;"30/07/2020 05:07:19";0;968201.8;3
1596085669;"30/07/2020 05:07:49";0;968204.6;3
1596085699;"30/07/2020 05:08:19";0;968207.6;3
1596085729;"30/07/2020 05:08:49";0;968210.5;3
1596085759;"30/07/2020 05:09:19";0;968213.3;3
1596085789;"30/07/2020 05:09:49";0;968216.1;3
1596085819;"30/07/2020 05:10:19";0;968218.8;3
1596085849;"30/07/2020 05:10:49";0;968221.6;3
1596085879;"30/07/2020 05:11:19";0;968224.3;3
1596085909;"30/07/2020 05:11:49";0;968227.1;3
1596085939;"30/07/2020 05:12:19";0;968229.8;3
1596085969;"30/07/2020 05:12:49";0;968232.6;3
1596085999;"30/07/2020 05:13:19";0;968235.3;3
1596086029;"30/07/2020 05:13:49";0;968238.1;3
1596086059;"30/07/2020 05:14:19";0;968240.8;3
1596086089;"30/07/2020 05:14:49";0;968243.6;3
1596086119;"30/07/2020 05:15:19";0;968246.3;3
1596086149;"30/07/2020 05:15:49";0;968249.1;3
1596086179;"30/07/2020 05:16:19";0;968251.8;3
1596086209;"30/07/2020 05:16:49";0;968254.6;3
1596086239;"30/07/2020 05:17:19";0;968257.3;3
1596086269;"30/07/2020 05:17:49";0;968260.1;3
1596086299;"30/07/2020 05:18:19";0;968262.8;3
1596086329;"30/07/2020 05:18:49";0;968265.6;3
1596086359;"30/07/2020 05:19:19";0;968268.3;3
1596086389;"30/07/2020 05:19:49";0;968271;3
1596086419;"30/07/2020 05:20:19";0;968273.7;3
1596086449;"30/07/2020 05:20:49";0;968276.4;3
1596086479;"30/07/2020 05:21:19";0;968279.1;3
1596086509;"30/07/2020 05:21:49";0;968281.8;3
1596086539;"30/07/2020 05:22:19";0;968284.4;3
1596086569;"30/07/2020 05:22:49";0;968287.1;3
1596086599;"30/07/2020 05:23:19";0;968289.8;3
1596086629;"30/07/2020 05:23:49";0;968292.5;3
1596086659;"30/07/2020 05:24:19";0;968295.2;3
1596086689;"30/07/2020 05:24:49";0;968297.9;3
1596086719;"30/07/2020 05:25:19";0;968300.6;3
1596086749;"30/07/2020 05:25:49";0;968303.2;3
1596086779;"30/07/2020 05:26:19";0;968305.9;3
1596086809;"30/07/2020 05:26:49";0;968308.6;3
1596086839;"30/07/2020 05:27:19";0;968311.3;3
1596086869;"30/07/2020 05:27:49";0;968313.9;3
1596086899;"30/07/2020 05:28:19";0;968316.6;3
1596086929;"30/07/2020 05:28:49";0;968319.2;3
1596086959;"30/07/2020 05:29:19";0;968321.8;3
1596086989;"30/07/2020 05:29:49";0;968324.4;3
1596087019;"30/07/2020 05:30:19";0;968327;3
1596087049;"30/07/2020 05:30:49";0;968329.6;3
1596087079;"30/07/2020 05:31:19";0;968332.2;3
1596087109;"30/07/2020 05:31:49";0;968334.9;3
1596087139;"30/07/2020 05:32:19";0;968337.5;3
1596087169;"30/07/2020 05:32:49";0;968340.1;3
1596087199;"30/07/2020 05:33:19";0;968342.8;3
1596087229;"30/07/2020 05:33:49";0;968345.4;3
1596087259;"30/07/2020 05:34:19";0;968348;3
1596087289;"30/07/2020 05:34:49";0;968350.6;3
1596087319;"30/07/2020 05:35:19";0;968353.2;3
1596087349;"30/07/2020 05:35:49";0;968355.8;3
1596087379;"30/07/2020 05:36:19";0;968358.3;3
1596087409;"30/07/2020 05:36:49";0;968360.9;3
1596087439;"30/07/2020 05:37:19";0;968363.4;3
1596087469;"30/07/2020 05:37:49";0;968366;3
1596087499;"30/07/2020 05:38:19";0;968368.6;3
1596087529;"30/07/2020 05:38:49";0;968371.2;3
1596087559;"30/07/2020 05:39:19";0;968373.8;3
1596087589;"30/07/2020 05:39:49";0;968376.4;3
1596087619;"30/07/2020 05:40:19";0;968379.1;3
1596087649;"30/07/2020 05:40:49";0;968381.7;3
1596087679;"30/07/2020 05:41:19";0;968384.3;3
1596087709;"30/07/2020 05:41:49";0;968386.9;3
1596087739;"30/07/2020 05:42:19";0;968389.6;3
1596087769;"30/07/2020 05:42:49";0;968392.1;3
1596087799;"30/07/2020 05:43:19";0;968394.8;3
1596087829;"30/07/2020 05:43:49";0;968397.4;3
